0;0,6351188;03/07/2023 12:46:16
0,0123578843302027;0,6435209;03/07/2023 12:46:17
0,302768166089965;0,6567028;03/07/2023 12:46:17
0,69389520514088;0,7238837;03/07/2023 12:46:18
0,761863568956994;0,7971668;03/07/2023 12:46:18
0,784107760751359;0,8142191;03/07/2023 12:46:19
0,746416213544241;0,8995045;03/07/2023 12:46:19
0,840336134453781;0,9835961;03/07/2023 12:46:20
0,958353929807217;0,887804;03/07/2023 12:46:20
1,02755808205635;0,8563635;03/07/2023 12:46:21
1,1647305981216;0,9889699;03/07/2023 12:46:21
1,22404844290657;1,023081;03/07/2023 12:46:22
1,36801779535344;0,7970125;03/07/2023 12:46:22
1,33465150766189;0,9035751;03/07/2023 12:46:23
1,52063766683144;1,061374;03/07/2023 12:46:23
1,53732081067721;1,004793;03/07/2023 12:46:24
1,60776075135937;0,9865549;03/07/2023 12:46:24
1,7622343054869;1,154546;03/07/2023 12:46:25
1,84008897676718;1,006707;03/07/2023 12:46:25
1,88457736035591;1,042978;03/07/2023 12:46:26
2,02483934750371;1,199777;03/07/2023 12:46:26
2,09280771131982;0,9535862;03/07/2023 12:46:27
2,10084033613445;1,172941;03/07/2023 12:46:27
2,07674246169056;1,092431;03/07/2023 12:46:28
2,07179930795848;0,9768966;03/07/2023 12:46:28
2,13111715274345;1,183688;03/07/2023 12:46:29
2,11505190311419;0,9110942;03/07/2023 12:46:29
2,05696984676223;1,060244;03/07/2023 12:46:30
2,0915719228868;1,191998;03/07/2023 12:46:30
2,13853188334157;0,9093364;03/07/2023 12:46:31
2,08662876915472;1,101134;03/07/2023 12:46:31
2,06994562530895;1,064803;03/07/2023 12:46:32
2,09898665348492;0,9285161;03/07/2023 12:46:32
2,14285714285714;1,165088;03/07/2023 12:46:33
2,06376668314385;1,024562;03/07/2023 12:46:33
2,06809194265942;0,9186248;03/07/2023 12:46:34
2,15088976767177;1,139563;03/07/2023 12:46:34
2,08724666337123;0,9251952;03/07/2023 12:46:35
2,06253089471083;0,9768934;03/07/2023 12:46:35
2,13482451804251;1,139241;03/07/2023 12:46:36
2,11443400889768;0,8079036;03/07/2023 12:46:36
2,0489372219476;0,9310086;03/07/2023 12:46:37
2,08353929807217;1,06197;03/07/2023 12:46:37
2,14532871972318;0,7776322;03/07/2023 12:46:38
2,01309935739001;0,9849979;03/07/2023 12:46:38
1,95316361838853;0,9779403;03/07/2023 12:46:39
1,94451309935739;0,8197049;03/07/2023 12:46:39
1,84935739001483;1,011412;03/07/2023 12:46:40
1,5546218487395;0,9687769;03/07/2023 12:46:40
1,55091448344043;0,8150546;03/07/2023 12:46:41
1,27904102817598;0,9760636;03/07/2023 12:46:41
1,18017795353435;1,050243;03/07/2023 12:46:42
1,01025704399407;0,8258542;03/07/2023 12:46:42
0,842189817103312;0,8205662;03/07/2023 12:46:43
0,502347998022738;0,9014834;03/07/2023 12:46:43
0,109985170538804;0,9443662;03/07/2023 12:46:44
0,0037073652990608;0,8818602;03/07/2023 12:46:44
0,000617894216510133;0,8706662;03/07/2023 12:46:45
0,00247157686604053;0,7642506;03/07/2023 12:46:45
0,000617894216510133;0,7937605;03/07/2023 12:46:46
0,00123578843302027;0,8563975;03/07/2023 12:46:46
0,0018536826495304;0,7821531;03/07/2023 12:46:47
0,000617894216510133;1,103108;03/07/2023 12:46:47
0,00679683638161147;0;03/07/2023 12:46:48
